"id","name","winepoints_signalled","packaging_signalled","vintage_signalled","bottlesize_signalled","origin_signalled","fill_level_signalled","state_signalled","min_price_signalled","max_price_signalled","sold","price","minimum_price","maximum_price"
36108,"Domaine Vincent et Francois Jouard Chassagne-Montrachet Morgeot Les Fairendes Vieilles Vignes 1er Cru 2019 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","450","900"
36109,"Vincent Girardin Saint Romain Les Vieilles Vignes 2016 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"130","90","180"
36110,"Amiot, Pierre Clos de la Roche Grand Cru 2019 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","750","1.5"
36111,"Domaine Gauby Les Calcinaires blanc  2019 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"150","150","300"
36112,"Vie di Romans Chardonnay Vie di Romans 2019 3,0 l",NULL,1,1,1,1,1,1,1,1,1,"160","150","300"
36113,"Vietti Barolo Castiglione 2016 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"320","300","600"
36114,"BAYEDE  7 Icon Wine   Chardonnay 2017 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","60","90"
36115,"Chateau Giscours 1975 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"145","115","230"
36116,"Chateau Lafite-Rothschild 1900 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","1.9","3.8"
36117,"Chateau Mouton-Rothschild 1975 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"170","170","335"
36118,"Chateau Mouton-Rothschild 1985 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","150","300"
36119,"Antinori Solaia 1982 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"180","170","340"
36120,"Bolla - Cantina del Nonno Amarone della Valpolicella 1966 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"60","60","120"
36121,"Chateau La Croix Canon 2000 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"85","45","90"
36122,"Chateau La Croix Canon 2000 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"75","45","90"
36123,"Chateau d´ Arche 2004 0,75 l(2)",NULL,NULL,1,1,1,1,1,1,1,1,"70","40","70"
36124,"Chateau Musar Chateau Musar red 1993 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","150","300"
36125,"Chateau Musar Chateau Musar red 1995 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"240","110","220"
36126,"Chateau Musar Chateau Musar red 1997 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,"130","80","160"
36127,"Chateau Musar Chateau Musar red 2001 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"190","70","140"
36128,"Chateau Musar Chateau Musar red 2001 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"115","55","115"
36129,"Chateau Musar Chateau Musar red 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"115","75","150"
36130,"Chateau Musar Chateau Musar red 2005 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"115","105","210"
36131,"Chateau Musar Chateau Musar red 2007 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"155","105","210"
36132,"Chateau Musar Chateau Musar red 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"90","50","100"
36133,"Chateau Musar Chateau Musar white 2003 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"85","45","90"
36134,"Weingut Florian Weingart Bopparder Hamm Riesling Trockenbeerenauslese 2003 0,375 l(1)",1,NULL,1,1,1,1,1,1,1,1,"110","110","220"
36135,"Schloss Lieser Brauneberger Juffer Sonnenuhr Riesling Auslese Goldkapsel 2006 0,375 l(1)",1,NULL,1,1,1,1,1,1,1,1,"130","90","180"
36136,"Christoffel Erben, Jos. jun. Ürziger Würzgarten Riesling Auslese *** 2003 0,375 l(1)",1,NULL,1,1,1,1,1,1,1,1,"180","100","200"
36137,"Dönnhoff Oberhäuser Brücke Riesling Spätlese 2003 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"160","150","300"
36138,"Schloßgut Diel Dorsheimer Burgberg Riesling Beerenauslese 2005 0,375 l(1)",1,NULL,1,1,1,1,1,1,1,NULL,"0","160","320"
36139,"Deutz Cuvee William Deutz Brut 1971 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"340","250","500"
36141,"Krug Vintage Brut 1982 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"580","520","1.04"
36142,"Pol Roger Sir Winston Churchill Brut 1982 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"815","675","1.35"
36143,"Chateau Petrus 1971 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"5","5","10"
36144,"Bonneau, Henri Chateauneuf-du-Pape Cuvee Marie Beurrier 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"520","460","920"
36145,"Bonneau, Henri Chateauneuf-du-Pape Cuvee Marie Beurrier 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"260","230","460"
36146,"Bonneau, Henri Chateauneuf-du-Pape Cuvee Marie Beurrier 2001 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"580","540","1.08"
36147,"Bonneau, Henri Chateauneuf-du-Pape Cuvee Marie Beurrier 2008 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"480","300","600"
36148,"Bonneau, Henri Chateauneuf-du-Pape Cuvée Speciale 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"720","700","1.4"
36149,"Bonneau, Henri Chateauneuf-du-Pape Cuvée Speciale 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"760","700","1.4"
36150,"Bonneau, Henri Chateauneuf-du-Pape Reserve des Celestins 1995 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"390","380","560"
36151,"Bonneau, Henri Chateauneuf-du-Pape Reserve des Celestins 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"940","940","1.88"
36152,"Bonneau, Henri Chateauneuf-du-Pape Reserve des Celestins 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"940","940","1.88"
36153,"Bonneau, Henri Chateauneuf-du-Pape Reserve des Celestins 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"500","470","940"
36154,"Bollinger Grande Annee Rosé Brut 2004 0,75 l",1,1,1,1,1,1,1,1,1,1,"110","80","160"
36155,"Chateau Bourgneuf 1988 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"50","30","60"
36156,"Egly-Ouriet V.P. Vieillissement Prolonge Grand Cru Extra Brut NV 0,75 l",1,NULL,NULL,1,1,1,1,1,1,1,"200","180","360"
36157,"Kalleske Shiraz ""Johann Georg"" Old Vine 2014 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"50","50","100"
36158,"Cliff Lede Vineyards Cabernet Sauvignon Songbook 2013 0,75 l",1,1,1,1,1,1,1,1,1,1,"900","900","1.8"
36159,"Phelps, J. Vineyards Cabernet Sauvignon 2014 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"140","100","160"
36160,"Falua Conde de Vimioso 2000 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"50","30","60"
36161,"King Estate Domaine Pinot Noir  2014 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"250","240","480"
36162,"Dupeyron Armagnac Napoleon 1935 0,7 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","150","300"
36163,"Chateau Petrus 2017 0,75 l",1,1,1,1,1,1,1,1,1,1,"2.5","2.4","4.8"
36164,"Prieur, Jacques Corton Charlemagne Grand Cru 2011 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"540","540","1.08"
36165,"Prieur, Jacques Corton Charlemagne Grand Cru 2011 1,5 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","360","720"
36166,"Prieur, Jacques Corton Charlemagne Grand Cru 2012 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.08","1.08","2.16"
36167,"Prieur, Jacques Corton Charlemagne Grand Cru 2013 0,75 l",1,1,1,1,1,1,1,1,1,NULL,"0","1.08","2.16"
36168,"Prieur, Jacques Corton Charlemagne Grand Cru 2018 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"510","510","1.02"
36169,"Staatliche Weinbaudomäne Schlossböckelheim Schlossböckelheimer Kupfergrube Riesling Trockenbeerenauslese 1990 0,375 l(2)",NULL,NULL,1,1,1,1,1,1,1,1,"120","90","180"
36170,"Weingut Dr. Crusius Traiser Rotenfels Riesling Eiswein 1992 0,5 l(2)",NULL,NULL,1,1,1,1,1,1,1,1,"100","60","120"
36171,"Chateau Filhot 1976 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"160","140","295"
36172,"Domaine Guyon Echezeaux Grand Cru 2009 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"380","380","760"
36173,"Domaine Guyon Echezeaux Grand Cru 2009 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"380","380","760"
36174,"Chateau Rayas Fonsalette Cotes du Rhone Reserve 1989 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"580","450","900"
36175,"Chateau Rayas Fonsalette Cotes du Rhone Reserve 1990 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"600","500","1"
36176,"Chateau Rayas Fonsalette Cotes du Rhone Reserve 1990 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"740","500","1"
36177,"Chateau Rayas Fonsalette Cotes du Rhone Reserve 1990 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"740","500","1"
36178,"Chateau Rayas Fonsalette Cotes du Rhone Reserve 1990 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"760","500","1"
36179,"Chateau Rayas Fonsalette Cotes du Rhone Reserve 1990 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"700","500","1"
36180,"Chateau Rayas Fonsalette Cotes du Rhone Reserve 1999 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"370","200","400"
36181,"Chateau Rayas Fonsalette Cotes du Rhone Reserve 1999 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"370","200","400"
36182,"Chateau Rayas Fonsalette Cotes du Rhone Reserve 1999 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"330","200","400"
36183,"Chateau Rayas Fonsalette Cotes du Rhone Reserve 1999 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"340","200","400"
36184,"Chateau Mouton-Rothschild 2002 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"405","315","630"
36185,"Chateau Pontet-Canet 1996 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"240","160","315"
36186,"Chateau Haut-Brion 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"800","640","1.28"
36209,"Chateau Mouton-Rothschild 1977 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"150","150","300"
36187,"Chateau Haut-Brion 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"760","640","1.28"
36188,"Chateau Haut-Brion 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"700","640","1.28"
36189,"Chateau Haut-Brion 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"360","320","640"
36190,"Chateau Haut-Brion 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"330","320","640"
36191,"Chateau Haut-Brion 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"330","320","640"
36192,"Chateau Haut-Brion 2001 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"340","280","560"
36193,"Chateau La Mission-Haut-Brion 1996 0,75 l",1,1,1,1,1,1,1,1,1,1,"2.66","2.16","4.32"
36194,"Bollinger Grande Annee Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"130","90","180"
36195,"Bollinger Grande Annee Rosé Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"400","320","640"
36196,"Bollinger Vintage R.D. Extra Brut 1990 0,75 l",1,1,1,1,1,1,1,1,1,1,"240","200","400"
36197,"Deutz Cuvee 150e Anniversaire Brut NV 0,75 l",NULL,1,NULL,1,1,1,1,1,1,1,"80","80","160"
36198,"Deutz Cuvee William Deutz Brut 1971 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"290","250","500"
36199,"Deutz Cuvee William Deutz Rosé Brut 1985 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"350","250","500"
36200,"Drappier Rosé Brut 1994 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"270","270","540"
36201,"Krug Grande Cuvee Brut NV 0,75 l(2)",1,NULL,NULL,1,1,1,1,1,1,1,"680","450","900"
36202,"Krug Vintage Brut 1988 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"460","400","800"
36203,"Krug Vintage Brut 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"260","200","400"
36204,"Chateau Mouton-Rothschild 1971 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","220","440"
36205,"Chateau Mouton-Rothschild 1972 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"210","110","220"
36206,"Chateau Mouton-Rothschild 1974 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"210","200","400"
36207,"Chateau Mouton-Rothschild 1975 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"280","280","560"
36208,"Chateau Mouton-Rothschild 1976 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"175","175","350"
36211,"Chateau Mouton-Rothschild 1980 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"330","200","400"
36212,"Chateau Mouton-Rothschild 1981 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"540","420","840"
36213,"Chateau Mouton-Rothschild 1982 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"970","950","1.9"
36214,"Chateau Clos Rene 1985 0,75 l",1,1,1,1,1,1,1,1,1,1,"310","300","600"
36215,"Chateau Clos Rene 1986 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"300","300","600"
36216,"Chateau Clos Rene 1987 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"150","120","240"
36217,"Chateau Clos Rene 1990 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"420","420","840"
36218,"Chateau Gazin 1995 0,75 l",1,1,1,1,1,1,1,1,1,1,"740","600","1.2"
36219,"Chateau La Pointe 1988 1,5 l",NULL,1,1,1,1,1,1,1,1,1,"420","420","810"
36220,"Chateau Nenin 1976 0,75 l(8)",NULL,1,1,1,1,1,1,1,1,1,"420","420","840"
36221,"Chateau Vignelaure 1985 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"300","300","600"
36222,"Chateau Vignelaure 1986 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","360","720"
36223,"Chateau Ausone 1982 0,75 l(8)",1,1,1,1,1,1,1,1,1,NULL,"0","6.96","13.92"
36224,"Domaine Faiveley Clos de Vougeot Grand Cru 2005 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","200","400"
36225,"Domaine Trapet Pere et Fils Chambertin Grand Cru 1996 0,75 l",1,1,1,1,1,1,1,1,1,1,"280","280","560"
36226,"Ornellaia 2004 0,75 l",1,1,1,1,1,1,1,1,1,1,"220","140","280"
36227,"Ornellaia 2006 0,75 l",1,1,1,1,1,1,1,1,1,1,"220","130","260"
36228,"La Spinetta, Rivetti Barbaresco Vürsu Vigneto Gallina 2001 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"160","120","240"
36229,"Domaine Dujac Vosne Romanee Les Beaux Monts 1er Cru 2002 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"400","300","600"
36230,"Domaine Jean Marie Fourrier Gevrey Chambertin Clos St. Jacques Vieilles Vignes 1er Cru 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"300","300","600"
36231,"Domaine Perrot-Minot Chapelle Chambertin Grand Cru 2006 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"300","300","600"
36232,"Chateau Lynch-Bages 1989 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"280","250","500"
36233,"Domaine Jean Grivot Echezeaux Grand Cru 2017 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"220","220","440"
36234,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2017 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"340","210","420"
36235,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2017 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"220","140","280"
36236,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2018 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"345","225","450"
36237,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2017 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"260","220","440"
36238,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2017 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"260","220","440"
36240,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2018 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"340","270","540"
36241,"Moet & Chandon Dom Perignon Brut 1995 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"200","150","300"
36242,"Domaine Kreydenweiss Clos Rebberg Pinot Gris Selection de Grains Nobles 2000 0,5 l",NULL,NULL,1,1,1,1,1,1,1,1,"60","40","70"
36243,"Domaine Kreydenweiss Kritt Gewürztraminer Vendanges Tardives 2002 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"60","30","60"
36244,"Domaine Ramonet Batard Montrachet Grand Cru 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"540","520","1.04"
36245,"Domaine Ramonet Bienvenue Batard Montrachet Grand Cru 2007 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"470","460","920"
36246,"Domaine Ramonet Bienvenue Batard Montrachet Grand Cru 2007 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"470","460","920"
36247,"Domaine Ramonet Bienvenue Batard Montrachet Grand Cru 2007 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"470","460","920"
36248,"Prüm, J.J. Wehlener Sonnenuhr Riesling Auslese 1997 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"60","50","100"
36249,"Hospices de Beaune Savigny les Beaune Cuvee Forneret 1er Cru 1985 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,1,"85","75","150"
36250,"Domaine de la Casa Blanca Banyuls  1990 0,75 l(2)",1,NULL,1,1,1,1,1,1,1,1,"95","95","190"
36251,"Chateau Poujeaux 1996 1,5 l",NULL,1,1,1,1,1,1,1,1,1,"170","90","180"
36252,"Rostaing, René Cote Rotie La Landonne 1996 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"90","90","180"
36253,"Antichi Vigneti di Cantalupo Colis Breclemae 1989 0,75 l(3)",NULL,1,1,1,1,1,1,1,1,NULL,"0","180","360"
36254,"Pingus - Sisseck, P. Dominio de Pingus 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"540","460","920"
36255,"Pingus - Sisseck, P. Dominio de Pingus 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"520","460","920"
36256,"Harlan Estate Proprietary Red 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"680","600","1.2"
36257,"Harlan Estate Proprietary Red 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"660","600","1.2"
36258,"Barros Almeida Colheita Port 1937 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"250","250","500"
36259,"Bründlmayer Zöbinger Heiligenstein Riesling Alte Reben 1998 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"180","120","240"
36260,"Sine Qua Non A Capella Pinot Noir 2000 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"380","380","760"
36261,"Sine Qua Non Against the Wall 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"590","550","1.1"
36262,"Sine Qua Non Against the Wall 1996 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"590","550","1.1"
36289,"Chateau Lynch-Bages 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"380","220","400"
36263,"Sine Qua Non Atlantis Grenache Fe2 O3 2b 2005 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"490","280","560"
36264,"Chapelle Saint Theodoric Chateauneuf-du-Pape Le Grand Pin 2012 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","150","300"
36265,"Yalumba Shiraz ""Octavius"" 1997 0,75 l",1,1,1,1,1,1,1,1,1,1,"310","240","450"
36266,"La Ferme du Mont Chateauneuf-du-Pape  Cotes Capelan 2010 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"100","100","200"
36267,"Clarendon Hills Cabernet Sauvignon ""Hickinbotham Vineyard"" 1998 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"180","120","240"
36268,"Weingut Fritz Wassmer Schlossberg Staufen Weißer Burgunder 2014 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"100","100","180"
36269,"Hobbs Shiraz - Viognier 2006 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"90","90","180"
36270,"Domaine Kreydenweiss Clos Rebberg Pinot Gris 2009 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"80","60","120"
36271,"Moet & Chandon   Brut Imperial Rosé 1993 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"120","70","140"
36272,"Domaine Kreydenweiss Kritt Pinot Blanc 2011 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"50","30","60"
36273,"Domaine Kreydenweiss Kritt Pinot Blanc 2011 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"30","30","60"
36274,"Vietti Barolo Castiglione 2016 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"310","300","600"
36275,"Vietti Barolo Castiglione 2016 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"310","300","600"
36276,"Vietti Barolo Castiglione 2016 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"110","100","200"
36277,"Antinori Tignanello 2018 0,75 l",1,1,1,1,1,1,1,1,1,1,"740","660","1.32"
36278,"Tenuta di Biserno Insoglio del Cinghiale 2019 3,0 l",1,NULL,1,1,1,1,1,1,1,1,"140","120","240"
36279,"Tenuta San Guido Sassicaia 2018 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.5","1.5","3"
36280,"Tenuta San Guido Sassicaia 2018 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.6","1.5","3"
36281,"Schloss Gobelsburg Lamm Grüner Veltliner Reserve Erste Lage 2019 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"210","210","420"
36282,"Schloss Gobelsburg Zöbinger Heiligenstein Riesling Reserve Erste Lage 2019 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"210","210","420"
36283,"Alzinger, Leo Loibner Loibenberg Grüner Veltliner Smaragd 2020 3,0 l",1,1,1,1,1,1,1,1,1,1,"210","180","360"
36284,"Chateau d´ Arche 2004 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"70","70","135"
36285,"Chateau Batailley 2005 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"175","105","210"
36286,"Chateau Batailley 2005 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","70","140"
36287,"Chateau Lynch-Bages 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"320","220","400"
36288,"Chateau Lynch-Bages 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"320","220","400"
36290,"Viader Syrah 2001 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"105","105","210"
36291,"Domaine de la Pousse d'Or Volnay 1er Cru Clos de la Bousse d' Or Monopole 1989 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","370","740"
36292,"Domaine Leflaive Bienvenues Batard Montrachet Grand Cru 1987 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"690","690","1.38"
36293,"Morey, Pierre Batard Montrachet Grand Cru 1989 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"620","380","760"
36294,"Chateau Musar Hochar red 1998 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,"125","55","110"
36295,"Selosse Substance Blanc de Blancs Grand Cru Brut NV 0,75 l",1,NULL,NULL,1,1,1,1,1,1,1,"370","200","400"
36296,"Selosse Substance Blanc de Blancs Grand Cru Brut NV 0,75 l",1,NULL,NULL,1,1,1,1,1,1,1,"370","200","400"
36297,"Selosse Substance Blanc de Blancs Grand Cru Brut NV 0,75 l",1,NULL,NULL,1,1,1,1,1,1,1,"370","200","400"
36298,"Selosse Substance Blanc de Blancs Grand Cru Brut NV 0,75 l",1,NULL,NULL,1,1,1,1,1,1,1,"370","200","400"
36299,"Selosse Version Originale Grand Cru Extra Brut NV 0,75 l",1,NULL,NULL,1,1,1,1,1,1,1,"310","250","500"
36300,"Selosse Version Originale Grand Cru Extra Brut NV 0,75 l",1,NULL,NULL,1,1,1,1,1,1,1,"300","250","500"
36301,"Selosse Version Originale Grand Cru Extra Brut NV 0,75 l",1,NULL,NULL,1,1,1,1,1,1,1,"290","250","500"
36302,"Selosse Version Originale Grand Cru Extra Brut NV 0,75 l",1,NULL,NULL,1,1,1,1,1,1,1,"290","250","500"
36303,"Taittinger Comtes de Champagne Blanc de Blanc Brut 1971 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"680","460","920"
36304,"Chateau Rayas Chateauneuf-du-Pape Reserve 1994 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"1.3","1","2"
36305,"Beck, Jean Claude Riesling Maude 1991 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"120","120","240"
36306,"Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse, 2e Vin de Pichon-Lalande 2001 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","210","420"
36307,"Domaine Faiveley Bienvenues Batard-Montrachet Grand Cru 2009 1,5 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","385","765"
36308,"Weingut Clemens Busch Pündericher Marienburg Falkenlay Riesling Auslese 2005 0,375 l(3)",1,NULL,1,1,1,1,1,1,1,1,"130","100","200"
36309,"Bischöfliche Priesterseminar Dhron Hofberger Riesling Auslese 1995 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"125","125","250"
36310,"Bischöfliche Weingüter Trier Hohe Domkirche Scharzhofberger Riesling Auslese 1989 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,"90","50","100"
36311,"Bischöfliches Konvikt Trier Ayler Kupp Riesling Auslese 1983 0,75 l(2)",NULL,NULL,1,1,1,1,1,1,1,1,"110","80","160"
36312,"Bischöfliches Priesterseminar Erdener Prälat Riesling Auslese 1995 0,75 l(5)",NULL,NULL,1,1,1,1,1,1,1,1,"145","145","290"
36313,"Bischöfliches Priesterseminar Erdener Treppchen Riesling Auslese 1985 0,75 l(3)",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","100","200"
36314,"Bonneau, Henri Chateauneuf-du-Pape Reserve des Celestins 1998 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"520","470","940"
36315,"Bonneau, Henri Chateauneuf-du-Pape Reserve des Celestins 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"350","350","700"
36316,"Bonneau, Henri Chateauneuf-du-Pape Reserve des Celestins 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"350","350","700"
36317,"Bonneau, Henri Chateauneuf-du-Pape Reserve des Celestins 2000 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"350","350","700"
